"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-17","2020","05","17","†","5.0","","0.0","","2.5","","15.5","","0.0","","0.0","T","0.0","","0.0","T","175","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-18","2020","05","18","†","8.0","","0.0","","4.0","","14.0","","0.0","","0.0","T","0.0","","0.0","T","170","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-19","2020","05","19","†","10.0","","2.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","165","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-20","2020","05","20","†","8.5","","2.0","","5.3","","12.7","","0.0","","6.4","","1.0","","7.4","","160","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-21","2020","05","21","†","2.5","","-1.5","","0.5","","17.5","","0.0","","1.0","","0.0","T","1.0","","159","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-22","2020","05","22","†","4.0","","-1.0","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","154","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-23","2020","05","23","†","5.5","","-1.0","","2.3","","15.7","","0.0","","0.6","","0.0","","0.6","","150","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-24","2020","05","24","†","8.0","","0.0","","4.0","","14.0","","0.0","","11.3","","0.0","","11.3","","148","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-25","2020","05","25","†","6.5","","2.0","","4.3","","13.7","","0.0","","2.6","","0.0","","2.6","","143","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-26","2020","05","26","†","6.5","","1.5","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","140","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-27","2020","05","27","†","11.5","","0.5","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","137","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-28","2020","05","28","†","14.5","","5.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","131","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-29","2020","05","29","†","16.0","","8.0","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","121","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-30","2020","05","30","†","13.0","","7.0","","10.0","","8.0","","0.0","","8.2","","0.0","","8.2","","119","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-05-31","2020","05","31","†","4.5","","1.5","","3.0","","15.0","","0.0","","1.8","","0.0","","1.8","","113","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-01","2020","06","01","†","6.5","","-1.5","","2.5","","15.5","","0.0","","0.4","","0.0","T","0.4","","112","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-02","2020","06","02","†","3.0","","-0.5","","1.3","","16.7","","0.0","","0.4","","9.0","","9.4","","106","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-03","2020","06","03","†","6.0","","-5.0","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","109","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-04","2020","06","04","†","4.5","","-1.0","","1.8","","16.2","","0.0","","2.6","","0.0","","2.6","","104","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-05","2020","06","05","†","7.5","","0.0","","3.8","","14.2","","0.0","","2.2","","1.0","","3.2","","103","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-06","2020","06","06","†","6.5","","-1.0","","2.8","","15.2","","0.0","","10.2","","1.0","","11.2","","101","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-07","2020","06","07","†","8.0","","-2.5","","2.8","","15.2","","0.0","","0.0","T","0.0","","0.0","T","100","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-08","2020","06","08","†","3.5","","-1.0","","1.3","","16.7","","0.0","","3.7","","0.0","","3.7","","95","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-09","2020","06","09","†","4.0","","-1.5","","1.3","","16.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-10","2020","06","10","†","8.0","","3.0","","5.5","","12.5","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-11","2020","06","11","†","5.0","","3.0","","4.0","","14.0","","0.0","","11.3","","0.0","","11.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-12","2020","06","12","†","3.5","","1.5","","2.5","","15.5","","0.0","","13.6","","0.0","","13.6","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-13","2020","06","13","†","5.0","","-1.0","","2.0","","16.0","","0.0","","7.7","","0.0","T","7.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-14","2020","06","14","†","4.0","","0.0","","2.0","","16.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-15","2020","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-16","2020","06","16","†","8.5","","0.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-17","2020","06","17","†","10.5","","4.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-18","2020","06","18","†","14.5","","4.5","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-19","2020","06","19","†","15.0","","8.0","","11.5","","6.5","","0.0","","7.7","","0.0","","7.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-20","2020","06","20","†","8.5","","6.0","","7.3","","10.7","","0.0","","2.1","","0.0","","2.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-21","2020","06","21","†","10.0","","5.0","","7.5","","10.5","","0.0","","1.1","","0.0","","1.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-22","2020","06","22","†","10.0","","4.0","","7.0","","11.0","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-23","2020","06","23","†","11.5","","8.0","","9.8","","8.2","","0.0","","9.5","","0.0","","9.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-24","2020","06","24","†","11.5","","6.0","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-25","2020","06","25","†","16.5","","7.5","","12.0","","6.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-26","2020","06","26","†","11.5","","8.0","","9.8","","8.2","","0.0","","3.7","","0.0","","3.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-27","2020","06","27","†","8.5","","4.0","","6.3","","11.7","","0.0","","9.8","","0.0","","9.8","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-28","2020","06","28","†","11.0","","0.5","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-29","2020","06","29","†","13.0","","6.5","","9.8","","8.2","","0.0","","5.1","","0.0","","5.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-06-30","2020","06","30","†","7.5","","3.5","","5.5","","12.5","","0.0","","13.2","","0.0","","13.2","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-01","2020","07","01","†","4.0","","2.5","","3.3","","14.7","","0.0","","0.3","","0.0","","0.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-02","2020","07","02","†","4.5","","3.0","","3.8","","14.2","","0.0","","6.2","","0.0","","6.2","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-03","2020","07","03","†","5.0","","0.5","","2.8","","15.2","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-04","2020","07","04","†","7.0","","0.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-05","2020","07","05","†","11.5","","3.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-06","2020","07","06","†","10.5","","4.5","","7.5","","10.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-07","2020","07","07","†","6.5","","4.0","","5.3","","12.7","","0.0","","2.9","","0.0","","2.9","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-08","2020","07","08","†","7.5","","3.5","","5.5","","12.5","","0.0","","3.3","","0.0","","3.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-09","2020","07","09","†","7.5","","3.5","","5.5","","12.5","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-10","2020","07","10","†","10.0","","3.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-11","2020","07","11","†","7.5","","3.5","","5.5","","12.5","","0.0","","7.9","","0.0","","7.9","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-12","2020","07","12","†","7.5","","2.5","","5.0","","13.0","","0.0","","0.1","","0.0","","0.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-13","2020","07","13","†","10.5","","2.0","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-14","2020","07","14","†","14.5","","5.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-15","2020","07","15","†","16.0","","9.0","","12.5","","5.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-16","2020","07","16","†","11.5","","8.5","","10.0","","8.0","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-17","2020","07","17","†","16.0","","7.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-18","2020","07","18","†","16.0","","9.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-19","2020","07","19","†","18.5","","8.5","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-20","2020","07","20","†","20.5","","12.5","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-21","2020","07","21","†","17.5","","14.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-22","2020","07","22","†","14.0","","10.0","","12.0","","6.0","","0.0","","1.5","","0.0","","1.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-23","2020","07","23","†","12.0","","6.5","","9.3","","8.7","","0.0","","0.1","","0.0","","0.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-24","2020","07","24","†","9.0","","4.5","","6.8","","11.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-25","2020","07","25","†","14.5","","4.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-26","2020","07","26","†","22.0","","10.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-27","2020","07","27","†","23.0","","16.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-28","2020","07","28","†","17.0","","14.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-29","2020","07","29","†","20.5","","10.5","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-30","2020","07","30","†","25.0","","14.0","","19.5","","0.0","","1.5","","0.4","","0.0","","0.4","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-07-31","2020","07","31","†","21.0","","17.0","","19.0","","0.0","","1.0","","0.5","","0.0","","0.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-01","2020","08","01","†","17.0","","11.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-02","2020","08","02","†","15.0","","9.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-03","2020","08","03","†","12.0","","8.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-04","2020","08","04","†","18.0","","8.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-05","2020","08","05","†","16.5","","10.0","","13.3","","4.7","","0.0","","18.1","","0.0","","18.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-06","2020","08","06","†","9.0","","4.5","","6.8","","11.2","","0.0","","10.6","","0.0","","10.6","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-07","2020","08","07","†","6.0","","3.5","","4.8","","13.2","","0.0","","3.1","","0.0","","3.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-08","2020","08","08","†","10.0","","3.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-09","2020","08","09","†","15.5","","4.5","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-10","2020","08","10","†","14.0","","8.5","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-11","2020","08","11","†","10.0","","7.5","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-12","2020","08","12","†","8.0","","3.0","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-13","2020","08","13","†","11.0","","2.5","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-14","2020","08","14","†","15.5","","6.0","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-15","2020","08","15","†","19.5","","9.5","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-16","2020","08","16","†","23.5","","16.0","","19.8","","0.0","","1.8","","0.5","","0.0","","0.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-17","2020","08","17","†","20.0","","14.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-18","2020","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-19","2020","08","19","†","14.5","","9.5","","12.0","","6.0","","0.0","","4.7","","0.0","","4.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-20","2020","08","20","†","10.0","","7.5","","8.8","","9.2","","0.0","","29.7","","0.0","","29.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-21","2020","08","21","†","8.5","","5.5","","7.0","","11.0","","0.0","","28.9","","0.0","","28.9","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-22","2020","08","22","†","8.5","","4.0","","6.3","","11.7","","0.0","","1.9","","0.0","","1.9","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-23","2020","08","23","†","11.0","","5.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-24","2020","08","24","†","12.0","","4.5","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-25","2020","08","25","†","12.5","","6.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-26","2020","08","26","†","12.5","","6.5","","9.5","","8.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-27","2020","08","27","†","14.0","","6.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-28","2020","08","28","†","14.5","","9.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-29","2020","08","29","†","10.5","","5.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-30","2020","08","30","†","7.5","","3.0","","5.3","","12.7","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-08-31","2020","08","31","†","11.0","","3.0","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-01","2020","09","01","†","15.0","","8.5","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-02","2020","09","02","†","14.0","","9.0","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-03","2020","09","03","†","18.0","","9.5","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-04","2020","09","04","†","20.0","","13.0","","16.5","","1.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-05","2020","09","05","†","18.0","","11.5","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-06","2020","09","06","†","18.5","","12.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-07","2020","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-08","2020","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-09","2020","09","09","†","22.5","","12.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-10","2020","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-11","2020","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-12","2020","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-13","2020","09","13","†","13.0","","8.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-14","2020","09","14","†","11.0","","4.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-15","2020","09","15","†","13.5","","7.0","","10.3","","7.7","","0.0","","0.5","","0.0","","0.5","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-16","2020","09","16","†","16.5","","9.5","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-17","2020","09","17","†","17.5","","11.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-18","2020","09","18","†","14.0","","10.5","","12.3","","5.7","","0.0","","2.3","","0.0","","2.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-19","2020","09","19","†","8.0","","6.5","","7.3","","10.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-20","2020","09","20","†","8.5","","5.0","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-21","2020","09","21","†","8.5","","4.0","","6.3","","11.7","","0.0","","2.7","","0.0","","2.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-22","2020","09","22","†","10.0","","5.0","","7.5","","10.5","","0.0","","28.7","","0.0","","28.7","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-23","2020","09","23","†","7.0","","3.0","","5.0","","13.0","","0.0","","45.0","","0.0","T","45.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-24","2020","09","24","†","3.5","","0.5","","2.0","","16.0","","0.0","","51.3","","0.0","","51.3","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-25","2020","09","25","†","3.5","","0.5","","2.0","","16.0","","0.0","","20.1","","0.0","","20.1","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-26","2020","09","26","†","2.0","","0.0","","1.0","","17.0","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-27","2020","09","27","†","10.5","","0.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-28","2020","09","28","†","16.0","","4.5","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-29","2020","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-09-30","2020","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-01","2020","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-02","2020","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-03","2020","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-04","2020","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-05","2020","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-06","2020","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-07","2020","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-08","2020","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-09","2020","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-10","2020","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-11","2020","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-122.95","50.07","WHISTLER ROUNDHOUSE","1108906","2020-10-12","2020","10","12","","","","","","","","","","","","","","","","","","","","","","",""
